"RI","Method","K"
0.949615432073376,"MAGMAclust",10
1,"MAGMAclust",10
0.474855729596043,"MAGMAclust",10
0.806772175193228,"MAGMAclust",10
0.958677685950413,"MAGMAclust",10
1,"MAGMAclust",10
0.628765379719983,"MAGMAclust",10
0.970173892294882,"MAGMAclust",10
0.881915064531677,"MAGMAclust",10
1,"MAGMAclust",10
1,"MAGMAclust",10
0.684709655704924,"MAGMAclust",10
0.791868932038835,"MAGMAclust",10
0.977424764572545,"MAGMAclust",10
0.955330234513588,"MAGMAclust",10
0.367555408046613,"MAGMAclust",10
0.546208553396762,"MAGMAclust",10
0.608185563317213,"MAGMAclust",10
0.75828729281768,"MAGMAclust",10
0.940335374338993,"MAGMAclust",10
0.734426645053915,"MAGMAclust",10
0.899779104966048,"MAGMAclust",10
0.893566903699528,"MAGMAclust",10
1,"MAGMAclust",10
1,"MAGMAclust",10
1,"MAGMAclust",10
0.69273477910122,"MAGMAclust",10
0.498361998361998,"MAGMAclust",10
1,"MAGMAclust",10
1,"MAGMAclust",10
0.674039580908033,"MAGMAclust",10
1,"MAGMAclust",10
1,"MAGMAclust",10
1,"MAGMAclust",10
0.837572526553063,"MAGMAclust",10
0.611283873833852,"MAGMAclust",10
0.905643119168889,"MAGMAclust",10
1,"MAGMAclust",10
1,"MAGMAclust",10
0.876697036153619,"MAGMAclust",10
1,"MAGMAclust",10
0.96287302194659,"MAGMAclust",10
0.967739103717684,"MAGMAclust",10
0.224392646093237,"MAGMAclust",10
0.871700879765396,"MAGMAclust",10
0.961582871234908,"MAGMAclust",10
0.939400685143274,"MAGMAclust",10
0.760829774252593,"MAGMAclust",10
0.956426526695422,"MAGMAclust",10
1,"MAGMAclust",10
0.740521076043211,"MAGMAclust",10
0.456073580716778,"MAGMAclust",10
0.772790106002121,"MAGMAclust",10
0.720298348428343,"MAGMAclust",10
1,"MAGMAclust",10
0.516694870635201,"MAGMAclust",10
0.946334539528445,"MAGMAclust",10
0.588275243154091,"MAGMAclust",10
0.975502449755025,"MAGMAclust",10
0.938022452455773,"MAGMAclust",10
0.760370519532823,"MAGMAclust",10
1,"MAGMAclust",10
0.831914120828121,"MAGMAclust",10
1,"MAGMAclust",10
1,"MAGMAclust",10
0.960708214388812,"MAGMAclust",10
0.115447170307463,"MAGMAclust",10
0.658383168592941,"MAGMAclust",10
0.921295255228244,"MAGMAclust",10
0.780550504733839,"MAGMAclust",10
0.947436172495173,"MAGMAclust",10
0.522702766375803,"MAGMAclust",10
0.927243090568329,"MAGMAclust",10
0.963942802983475,"MAGMAclust",10
0.849114039872605,"MAGMAclust",10
1,"MAGMAclust",10
0.941523724660281,"MAGMAclust",10
0.846277301877695,"MAGMAclust",10
0.796898079763663,"MAGMAclust",10
0.921610033915659,"MAGMAclust",10
