"RI","Method","K"
0.303604153940134,"MAGMAclust",7
0.848966613672496,"MAGMAclust",7
0.555451567618156,"MAGMAclust",7
1,"MAGMAclust",7
0.315315315315315,"MAGMAclust",7
0.693548387096774,"MAGMAclust",7
0.345521992580816,"MAGMAclust",7
0.874587458745875,"MAGMAclust",7
1,"MAGMAclust",7
0.484162895927602,"MAGMAclust",7
0.450514138817481,"MAGMAclust",7
0.564619615032081,"MAGMAclust",7
1,"MAGMAclust",7
0.692556634304207,"MAGMAclust",7
0.710659898477157,"MAGMAclust",7
0.447674418604651,"MAGMAclust",7
0.595744680851064,"MAGMAclust",7
0.644194756554307,"MAGMAclust",7
0.347975291695264,"MAGMAclust",7
0.87741935483871,"MAGMAclust",7
0.426229508196721,"MAGMAclust",7
1,"MAGMAclust",7
0.583941605839416,"MAGMAclust",7
1,"MAGMAclust",7
0.280722189866045,"MAGMAclust",7
0.752711496746204,"MAGMAclust",7
0.679703304113284,"MAGMAclust",7
0.447382337387626,"MAGMAclust",7
1,"MAGMAclust",7
0.588744588744589,"MAGMAclust",7
1,"MAGMAclust",7
0.404245055475157,"MAGMAclust",7
0.617128463476071,"MAGMAclust",7
0.384449244060475,"MAGMAclust",7
0.550047363435428,"MAGMAclust",7
0.555035128805621,"MAGMAclust",7
0.636015325670498,"MAGMAclust",7
1,"MAGMAclust",7
0.570434782608696,"MAGMAclust",7
0.753246753246753,"MAGMAclust",7
0.392324093816631,"MAGMAclust",7
0.704280155642023,"MAGMAclust",7
0.617128463476071,"MAGMAclust",7
0.237967914438503,"MAGMAclust",7
0.618473895582329,"MAGMAclust",7
0.684908789386401,"MAGMAclust",7
0.709835064141723,"MAGMAclust",7
0.648798521256932,"MAGMAclust",7
0.17777393110611,"MAGMAclust",7
0.659498207885305,"MAGMAclust",7
1,"MAGMAclust",7
0.664310954063604,"MAGMAclust",7
0.871563767462821,"MAGMAclust",7
0.418070444104135,"MAGMAclust",7
1,"MAGMAclust",7
0.646840148698885,"MAGMAclust",7
1,"MAGMAclust",7
0.587554269175109,"MAGMAclust",7
0.846029173419773,"MAGMAclust",7
0.664310954063604,"MAGMAclust",7
0.442581726739313,"MAGMAclust",7
1,"MAGMAclust",7
0.0106382978723404,"MAGMAclust",7
0.848966613672496,"MAGMAclust",7
0.57171034094111,"MAGMAclust",7
0.807399898631526,"MAGMAclust",7
0.521410579345088,"MAGMAclust",7
0.918681789000642,"MAGMAclust",7
0.223744292237443,"MAGMAclust",7
1,"MAGMAclust",7
0.719211822660099,"MAGMAclust",7
0.349315068493151,"MAGMAclust",7
0.83292296869504,"MAGMAclust",7
0.753246753246753,"MAGMAclust",7
1,"MAGMAclust",7
0.794816414686825,"MAGMAclust",7
0.478380233356211,"MAGMAclust",7
0.614799797263051,"MAGMAclust",7
1,"MAGMAclust",7
NA,"MAGMAclust",7
0.445884640311082,"MAGMAclust",7
1,"MAGMAclust",7
0.496021220159151,"MAGMAclust",7
0.1792656587473,"MAGMAclust",7
0.300184162062615,"MAGMAclust",7
0.432497013142174,"MAGMAclust",7
0.704280155642023,"MAGMAclust",7
0.478146644375448,"MAGMAclust",7
0.432497013142174,"MAGMAclust",7
0.647331786542923,"MAGMAclust",7
0.35770124656666,"MAGMAclust",7
0.558139534883721,"MAGMAclust",8
0.178378378378378,"MAGMAclust",8
0.366666666666667,"MAGMAclust",8
0.767299448867116,"MAGMAclust",8
0.00706713780918728,"MAGMAclust",8
0.610921501706485,"MAGMAclust",8
0.0127931769722815,"MAGMAclust",8
0.595744680851064,"MAGMAclust",8
0.73972602739726,"MAGMAclust",8
0.347975291695264,"MAGMAclust",8
1,"MAGMAclust",8
0.406392694063927,"MAGMAclust",8
1,"MAGMAclust",8
0.704280155642023,"MAGMAclust",8
1,"MAGMAclust",8
0.483695652173913,"MAGMAclust",8
0.874172185430464,"MAGMAclust",8
0.874587458745875,"MAGMAclust",8
0.590958019375673,"MAGMAclust",8
0.00529100529100529,"MAGMAclust",8
0.786816269284712,"MAGMAclust",8
0.887190143981,"MAGMAclust",8
0.496021220159151,"MAGMAclust",8
0.399026763990268,"MAGMAclust",8
0.854517611026034,"MAGMAclust",8
1,"MAGMAclust",8
0.822429906542056,"MAGMAclust",8
0.478380233356211,"MAGMAclust",8
0.71976401179941,"MAGMAclust",8
0.515876127009016,"MAGMAclust",8
0.887190143981,"MAGMAclust",8
1,"MAGMAclust",8
1,"MAGMAclust",8
0.258134490238612,"MAGMAclust",8
0.489247311827957,"MAGMAclust",8
0.71976401179941,"MAGMAclust",8
0.446601941747573,"MAGMAclust",8
1,"MAGMAclust",8
0.568634299685644,"MAGMAclust",8
0.661921708185053,"MAGMAclust",8
0.589189189189189,"MAGMAclust",8
0.357293868921776,"MAGMAclust",8
0.346116027531957,"MAGMAclust",8
1,"MAGMAclust",8
0.807106598984772,"MAGMAclust",8
0.590958019375673,"MAGMAclust",8
0.789356984478936,"MAGMAclust",8
0.506493506493506,"MAGMAclust",8
1,"MAGMAclust",8
0.558139534883721,"MAGMAclust",8
0.801172038509837,"MAGMAclust",8
1,"MAGMAclust",8
0.444943820224719,"MAGMAclust",8
0.22296744642565,"MAGMAclust",8
0.432497013142174,"MAGMAclust",8
0.679703304113284,"MAGMAclust",8
0.401146131805158,"MAGMAclust",8
0.00795755968169761,"MAGMAclust",8
0.558139534883721,"MAGMAclust",8
1,"MAGMAclust",8
